Time [s],Value,Parity Error,Framing Error
4.335011200000000,0 (0x30),,
4.335098400000000,0 (0x30),,
4.335185600000000,0 (0x30),,
4.335272900000000,0 (0x30),,
4.335360100000000,0 (0x30),,
4.335447400000000,0 (0x30),,
4.335534600000000,'6' (0x06),,
4.335621900000000,'222' (0xDE),,
4.335709100000000,\n (0x0A),,
4.431736100000000,\r (0x0D),,
4.431823400000000,1 (0x31),,
4.431910600000000,0 (0x30),,
4.431997900000000,0 (0x30),,
4.432085100000000,0 (0x30),,
4.432172400000000,0 (0x30),,
4.432259600000000,0 (0x30),,
4.432346900000000,0 (0x30),,
4.432434200000000,0 (0x30),,
4.432521400000000,0 (0x30),,
4.432608700000000,0 (0x30),,
4.432695900000000,6 (0x36),,
4.432783200000000,0 (0x30),,
4.432870400000000,6 (0x36),,
4.432957700000000,8 (0x38),,
4.433044900000000,1 (0x31),,
4.433132200000000,4 (0x34),,
4.433219400000000,1 (0x31),,
4.433306600000000,1 (0x31),,
4.433393900000000,0 (0x30),,
4.433481200000000,0 (0x30),,
4.433568400000000,0 (0x30),,
4.433655600000000,0 (0x30),,
4.433742900000000,0 (0x30),,
4.433830100000000,0 (0x30),,
4.433917400000000,0 (0x30),,
4.434004600000000,0 (0x30),,
4.434091900000000,0 (0x30),,
4.434179200000000,0 (0x30),,
4.434266400000000,0 (0x30),,
4.434353600000000,0 (0x30),,
4.434440900000000,0 (0x30),,
4.434528200000000,0 (0x30),,
4.434615400000000,0 (0x30),,
4.434702700000000,0 (0x30),,
4.434789900000000,0 (0x30),,
4.434877100000000,0 (0x30),,
4.434964400000000,'6' (0x06),,
4.435051700000000,'220' (0xDC),,
4.435138900000000,\n (0x0A),,
4.534149500000000,\r (0x0D),,
4.534236800000000,1 (0x31),,
4.534324000000000,0 (0x30),,
4.534411300000000,0 (0x30),,
4.534498500000000,0 (0x30),,
4.534585800000000,0 (0x30),,
4.534673000000000,0 (0x30),,
4.534760300000000,0 (0x30),,
4.534847500000000,0 (0x30),,
4.534934700000000,0 (0x30),,
4.535022000000000,0 (0x30),,
4.535109200000000,6 (0x36),,
4.535196500000000,0 (0x30),,
4.535283700000000,6 (0x36),,
4.535371000000000,8 (0x38),,
4.535458200000000,1 (0x31),,
4.535545500000000,4 (0x34),,
4.535632700000000,1 (0x31),,
4.535720000000000,1 (0x31),,
4.535807200000000,0 (0x30),,
4.535894400000000,0 (0x30),,
4.535981700000000,0 (0x30),,
4.536068900000000,0 (0x30),,
4.536156200000000,0 (0x30),,
4.536243400000000,0 (0x30),,
4.536330700000000,0 (0x30),,
4.536417900000000,0 (0x30),,
4.536505200000000,0 (0x30),,
4.536592400000000,0 (0x30),,
4.536679700000000,0 (0x30),,
4.536766900000000,0 (0x30),,
4.536854200000000,0 (0x30),,
4.536941400000000,0 (0x30),,
4.537028700000000,0 (0x30),,
4.537115900000000,0 (0x30),,
4.537203200000000,0 (0x30),,
4.537290400000000,0 (0x30),,
4.537377700000000,'6' (0x06),,
4.537464900000000,'220' (0xDC),,
4.537552200000000,\n (0x0A),,
4.633590700000000,\r (0x0D),,
4.633677900000000,1 (0x31),,
4.633765200000000,0 (0x30),,
4.633852400000000,0 (0x30),,
4.633939700000000,0 (0x30),,
4.634026900000000,0 (0x30),,
4.634114100000000,0 (0x30),,
4.634201400000000,0 (0x30),,
4.634288600000000,0 (0x30),,
4.634375900000000,0 (0x30),,
4.634463100000000,0 (0x30),,
4.634550400000000,6 (0x36),,
4.634637600000000,0 (0x30),,
4.634724900000000,6 (0x36),,
4.634812100000000,8 (0x38),,
4.634899400000000,1 (0x31),,
4.634986600000000,4 (0x34),,
4.635073900000000,1 (0x31),,
4.635161100000000,1 (0x31),,
4.635248400000000,0 (0x30),,
4.635335600000000,0 (0x30),,
4.635422900000000,0 (0x30),,
4.635510100000000,0 (0x30),,
4.635597400000000,0 (0x30),,
4.635684600000000,0 (0x30),,
4.635771900000000,0 (0x30),,
4.635859100000000,0 (0x30),,
4.635946400000000,0 (0x30),,
4.636033600000000,0 (0x30),,
4.636120900000000,0 (0x30),,
4.636208100000000,0 (0x30),,
4.636295300000000,0 (0x30),,
4.636382600000000,0 (0x30),,
4.636469800000000,0 (0x30),,
4.636557100000000,0 (0x30),,
4.636644400000000,0 (0x30),,
4.636731600000000,0 (0x30),,
4.636818800000000,'6' (0x06),,
4.636906100000000,'220' (0xDC),,
4.636993400000000,\n (0x0A),,
4.733021500000000,\r (0x0D),,
4.733108800000000,1 (0x31),,
4.733196000000000,0 (0x30),,
4.733283300000000,0 (0x30),,
